,USD,INR
13-08-1982,338.0,"3,237.5"
16-08-1982,341.8,"3,205.7"
17-08-1982,337.8,"3,230.6"
18-08-1982,357.8,"3,351.7"
19-08-1982,356.7,"3,396.4"
20-08-1982,386.5,"3,613.1"
23-08-1982,394.5,"3,608.3"
24-08-1982,407.8,"3,870.6"
25-08-1982,401.0,"3,725.4"
26-08-1982,417.0,"3,965.7"
27-08-1982,418.0,"4,076.9"
30-08-1982,418.0,"4,076.9"
31-08-1982,411.5,"3,933.3"
01-09-1982,405.3,"3,885.3"
02-09-1982,409.8,"3,893.5"
03-09-1982,455.0,"4,374.7"
06-09-1982,474.0,"4,409.7"
07-09-1982,481.0,"4,692.1"
08-09-1982,458.0,"4,518.6"
09-09-1982,466.0,"4,583.7"
10-09-1982,453.0,"4,333.4"
13-09-1982,439.0,"4,258.1"
14-09-1982,454.3,"4,356.2"
15-09-1982,443.3,"4,290.6"
16-09-1982,448.5,"4,309.9"
17-09-1982,441.5,"4,291.6"
20-09-1982,424.3,"4,100.5"
21-09-1982,426.5,"4,101.1"
22-09-1982,443.8,"4,248.1"
23-09-1982,435.9,"4,220.0"
24-09-1982,431.0,"4,233.0"
27-09-1982,413.8,"4,005.7"
28-09-1982,410.5,"3,975.7"
29-09-1982,409.8,"4,013.0"
30-09-1982,397.0,"3,824.8"
01-10-1982,402.0,"3,855.7"
04-10-1982,387.5,"3,801.2"
05-10-1982,390.3,"3,760.9"
06-10-1982,404.0,"3,895.4"
07-10-1982,418.5,"4,025.0"
08-10-1982,433.0,"4,237.4"
11-10-1982,430.0,"4,155.7"
12-10-1982,441.3,"4,236.1"
13-10-1982,428.8,"4,145.7"
14-10-1982,448.0,"4,335.7"
15-10-1982,432.5,"4,228.2"
18-10-1982,428.3,"4,115.1"
19-10-1982,441.5,"4,247.3"
20-10-1982,422.0,"4,172.8"
21-10-1982,432.5,"4,199.5"
22-10-1982,428.0,"4,126.2"
25-10-1982,418.6,"4,093.6"
26-10-1982,419.3,"4,052.7"
27-10-1982,417.8,"4,106.4"
28-10-1982,418.3,"4,075.5"
29-10-1982,423.3,"4,108.4"
01-11-1982,427.3,"4,128.8"
02-11-1982,431.0,"4,189.0"
03-11-1982,427.5,"4,217.5"
04-11-1982,424.8,"4,158.6"
05-11-1982,417.5,"4,132.6"
08-11-1982,407.3,"3,994.4"
09-11-1982,409.3,"3,993.3"
10-11-1982,411.0,"4,007.6"
11-11-1982,401.3,"3,972.6"
12-11-1982,398.0,"3,911.2"
15-11-1982,403.3,"3,968.3"
16-11-1982,407.5,"3,972.5"
17-11-1982,412.5,"4,071.3"
18-11-1982,408.5,"4,007.4"
19-11-1982,417.6,"4,055.2"
22-11-1982,410.5,"4,049.7"
23-11-1982,406.0,"3,963.3"
24-11-1982,409.3,"3,953.9"
25-11-1982,410.5,"4,047.0"
26-11-1982,417.8,"4,020.1"
29-11-1982,434.0,"4,159.7"
30-11-1982,436.0,"4,127.6"
01-12-1982,440.3,"4,248.2"
02-12-1982,446.3,"4,199.0"
03-12-1982,441.3,"4,249.3"
06-12-1982,445.3,"4,283.8"
07-12-1982,454.5,"4,412.2"
08-12-1982,445.0,"4,381.1"
09-12-1982,437.5,"4,286.5"
10-12-1982,435.8,"4,267.9"
13-12-1982,438.8,"4,253.0"
14-12-1982,449.4,"4,358.3"
15-12-1982,437.5,"4,234.9"
16-12-1982,440.3,"4,267.7"
17-12-1982,437.0,"4,291.1"
20-12-1982,440.3,"4,260.9"
21-12-1982,442.3,"4,312.2"
22-12-1982,447.3,"4,354.9"
23-12-1982,445.8,"4,345.2"
24-12-1982,445.8,"4,329.7"
27-12-1982,445.8,"4,329.7"
28-12-1982,445.8,"4,329.7"
29-12-1982,460.5,"4,307.2"
30-12-1982,456.9,"4,321.8"
31-12-1982,456.9,"4,320.0"
03-01-1983,456.9,"4,320.0"
04-01-1983,449.5,"4,334.2"
05-01-1983,454.0,"4,393.9"
06-01-1983,454.5,"4,456.0"
07-01-1983,465.0,"4,391.0"
10-01-1983,474.0,"4,611.8"
11-01-1983,484.5,"4,784.7"
12-01-1983,480.5,"4,726.5"
13-01-1983,488.3,"4,797.2"
14-01-1983,483.3,"4,722.7"
17-01-1983,498.5,"4,837.6"
18-01-1983,485.0,"4,781.9"
19-01-1983,495.5,"4,870.6"
20-01-1983,487.3,"4,788.1"
21-01-1983,485.0,"4,846.3"
24-01-1983,476.0,"4,693.7"
25-01-1983,488.8,"4,748.7"
26-01-1983,486.5,"4,770.1"
27-01-1983,496.5,"4,863.3"
28-01-1983,493.8,"4,865.5"
31-01-1983,499.5,"5,003.5"
01-02-1983,508.5,"5,017.5"
02-02-1983,498.3,"4,952.5"
03-02-1983,503.5,"5,012.1"
04-02-1983,498.5,"4,980.6"
07-02-1983,490.3,"4,830.0"
08-02-1983,497.3,"4,900.3"
09-02-1983,492.3,"4,847.3"
10-02-1983,496.0,"4,877.3"
11-02-1983,504.5,"4,962.2"
14-02-1983,500.5,"4,944.8"
15-02-1983,509.3,"5,042.9"
16-02-1983,508.5,"4,983.6"
17-02-1983,504.8,"4,981.6"
18-02-1983,503.5,"4,951.7"
21-02-1983,504.5,"4,991.0"
22-02-1983,485.5,"5,025.7"
23-02-1983,470.3,"4,752.9"
24-02-1983,475.0,"4,691.6"
25-02-1983,464.8,"4,660.4"
28-02-1983,408.5,"4,197.0"
01-03-1983,414.0,"4,118.9"
02-03-1983,430.0,"4,270.1"
03-03-1983,429.5,"4,271.4"
04-03-1983,412.5,"4,124.8"
07-03-1983,420.8,"4,144.0"
08-03-1983,417.5,"4,218.5"
09-03-1983,426.0,"4,191.7"
10-03-1983,434.8,"4,280.7"
11-03-1983,420.5,"4,223.8"
14-03-1983,428.5,"4,288.4"
15-03-1983,434.5,"4,327.5"
16-03-1983,419.0,"4,221.7"
17-03-1983,416.5,"4,143.8"
18-03-1983,421.8,"4,204.9"
21-03-1983,414.5,"4,143.6"
22-03-1983,421.3,"4,193.7"
23-03-1983,410.0,"4,142.9"
24-03-1983,415.5,"4,109.7"
25-03-1983,411.8,"4,098.2"
28-03-1983,408.8,"4,124.3"
29-03-1983,412.8,"4,123.1"
30-03-1983,418.0,"4,152.7"
31-03-1983,414.8,"4,104.3"
01-04-1983,414.8,"4,104.3"
04-04-1983,414.8,"4,104.3"
05-04-1983,426.8,"4,213.1"
06-04-1983,428.5,"4,207.2"
07-04-1983,425.8,"4,265.5"
08-04-1983,421.3,"4,220.2"
11-04-1983,426.8,"4,229.4"
12-04-1983,432.8,"4,277.4"
13-04-1983,429.3,"4,269.5"
14-04-1983,435.5,"4,329.6"
15-04-1983,436.5,"4,333.5"
18-04-1983,443.0,"4,369.0"
19-04-1983,439.5,"4,417.3"
20-04-1983,433.8,"4,335.8"
21-04-1983,439.5,"4,404.2"
22-04-1983,437.0,"4,358.9"
25-04-1983,441.5,"4,376.8"
26-04-1983,435.5,"4,333.1"
27-04-1983,434.3,"4,365.5"
28-04-1983,428.5,"4,278.2"
29-04-1983,429.3,"4,286.4"
02-05-1983,429.3,"4,286.4"
03-05-1983,433.5,"4,306.7"
04-05-1983,432.8,"4,349.9"
05-05-1983,433.8,"4,337.8"
06-05-1983,431.3,"4,302.9"
09-05-1983,434.0,"4,358.3"
10-05-1983,443.8,"4,388.4"
11-05-1983,443.0,"4,422.0"
12-05-1983,439.8,"4,365.9"
13-05-1983,441.3,"4,370.8"
16-05-1983,436.3,"4,389.2"
17-05-1983,440.8,"4,370.0"
18-05-1983,442.8,"4,420.6"
19-05-1983,442.6,"4,403.4"
20-05-1983,438.8,"4,394.6"
23-05-1983,432.8,"4,327.2"
24-05-1983,436.8,"4,353.9"
25-05-1983,441.8,"4,339.7"
26-05-1983,440.0,"4,363.1"
27-05-1983,437.3,"4,343.5"
30-05-1983,437.3,"4,343.5"
31-05-1983,437.5,"4,391.8"
01-06-1983,410.0,"4,163.5"
02-06-1983,412.5,"4,134.7"
03-06-1983,411.5,"4,174.3"
06-06-1983,407.8,"4,111.1"
07-06-1983,400.3,"4,031.9"
08-06-1983,403.0,"4,034.3"
09-06-1983,407.8,"4,036.0"
10-06-1983,411.3,"4,139.3"
13-06-1983,413.0,"4,169.3"
14-06-1983,407.9,"4,184.7"
15-06-1983,408.3,"4,071.6"
16-06-1983,412.5,"4,125.1"
17-06-1983,415.5,"4,191.6"
20-06-1983,415.8,"4,139.7"
21-06-1983,414.8,"4,200.7"
22-06-1983,420.5,"4,239.4"
23-06-1983,420.5,"4,214.3"
24-06-1983,423.5,"4,207.8"
27-06-1983,419.5,"4,275.2"
28-06-1983,416.0,"4,145.9"
29-06-1983,414.9,"4,197.9"
30-06-1983,416.0,"4,183.6"
01-07-1983,416.3,"4,179.5"
04-07-1983,416.0,"4,177.7"
05-07-1983,410.8,"4,165.3"
06-07-1983,411.7,"4,123.7"
07-07-1983,412.3,"4,162.5"
08-07-1983,426.0,"4,239.6"
11-07-1983,430.5,"4,293.2"
12-07-1983,429.0,"4,341.3"
13-07-1983,427.3,"4,311.3"
14-07-1983,426.3,"4,282.1"
15-07-1983,422.3,"4,255.2"
18-07-1983,422.4,"4,275.4"
19-07-1983,423.8,"4,278.0"
20-07-1983,428.3,"4,276.5"
21-07-1983,429.8,"4,336.0"
22-07-1983,423.5,"4,225.7"
25-07-1983,422.0,"4,263.3"
26-07-1983,425.5,"4,286.4"
27-07-1983,426.3,"4,292.8"
28-07-1983,425.5,"4,300.9"
29-07-1983,422.0,"4,291.0"
01-08-1983,411.3,"4,204.6"
02-08-1983,414.3,"4,200.8"
03-08-1983,411.0,"4,188.8"
04-08-1983,414.0,"4,199.3"
05-08-1983,409.8,"4,134.1"
08-08-1983,408.5,"4,144.9"
09-08-1983,413.0,"4,190.7"
10-08-1983,408.3,"4,152.4"
11-08-1983,411.8,"4,177.0"
12-08-1983,412.5,"4,187.9"
15-08-1983,416.0,"4,215.6"
16-08-1983,420.5,"4,260.7"
17-08-1983,422.5,"4,246.6"
18-08-1983,421.5,"4,277.7"
19-08-1983,417.8,"4,267.2"
22-08-1983,421.8,"4,258.8"
23-08-1983,426.4,"4,333.4"
24-08-1983,424.0,"4,327.9"
25-08-1983,423.3,"4,320.3"
26-08-1983,417.0,"4,285.5"
29-08-1983,417.0,"4,285.5"
30-08-1983,418.1,"4,278.5"
31-08-1983,414.3,"4,219.7"
01-09-1983,416.6,"4,234.9"
02-09-1983,417.5,"4,273.6"
05-09-1983,419.1,"4,284.0"
06-09-1983,418.3,"4,272.4"
07-09-1983,413.3,"4,240.5"
08-09-1983,414.0,"4,228.5"
09-09-1983,414.8,"4,219.3"
12-09-1983,415.8,"4,231.4"
13-09-1983,406.8,"4,149.7"
14-09-1983,401.8,"4,143.9"
15-09-1983,405.3,"4,093.9"
16-09-1983,405.5,"4,126.4"
19-09-1983,412.3,"4,160.5"
20-09-1983,412.4,"4,219.0"
21-09-1983,411.3,"4,188.1"
22-09-1983,407.8,"4,196.9"
23-09-1983,413.0,"4,212.9"
26-09-1983,415.0,"4,261.6"
27-09-1983,412.3,"4,228.6"
28-09-1983,413.6,"4,236.0"
29-09-1983,408.8,"4,176.1"
30-09-1983,405.0,"4,123.3"
03-10-1983,389.0,"3,993.3"
04-10-1983,393.5,"4,009.6"
05-10-1983,389.5,"3,947.0"
06-10-1983,394.0,"4,047.6"
07-10-1983,397.4,"4,002.5"
10-10-1983,401.0,"4,069.0"
11-10-1983,399.0,"4,093.1"
12-10-1983,394.8,"4,019.8"
13-10-1983,398.7,"4,048.9"
14-10-1983,398.8,"4,075.3"
17-10-1983,395.0,"4,073.0"
18-10-1983,397.3,"4,048.7"
19-10-1983,394.0,"4,010.9"
20-10-1983,389.8,"3,976.5"
21-10-1983,394.3,"4,025.4"
24-10-1983,394.5,"4,047.9"
25-10-1983,398.0,"4,060.1"
26-10-1983,392.6,"4,059.7"
27-10-1983,384.5,"3,953.4"
28-10-1983,387.8,"3,974.1"
31-10-1983,382.0,"3,923.5"
01-11-1983,377.8,"3,885.5"
02-11-1983,383.0,"3,906.6"
03-11-1983,377.8,"3,924.4"
04-11-1983,381.0,"3,933.2"
07-11-1983,379.0,"3,879.2"
08-11-1983,382.3,"3,932.7"
09-11-1983,383.0,"3,935.9"
10-11-1983,381.8,"3,936.9"
11-11-1983,382.0,"3,951.8"
14-11-1983,382.6,"3,967.7"
15-11-1983,383.3,"3,962.5"
16-11-1983,383.3,"3,970.6"
17-11-1983,375.8,"3,923.7"
18-11-1983,375.3,"3,944.6"
21-11-1983,374.3,"3,900.6"
22-11-1983,376.5,"3,899.7"
23-11-1983,375.8,"3,916.6"
24-11-1983,375.5,"3,912.3"
25-11-1983,376.1,"3,931.4"
28-11-1983,394.3,"3,981.7"
29-11-1983,391.5,"4,082.5"
30-11-1983,405.0,"4,218.6"
01-12-1983,399.3,"4,155.2"
02-12-1983,400.8,"4,191.1"
05-12-1983,397.3,"4,211.9"
06-12-1983,397.0,"4,147.7"
07-12-1983,399.8,"4,187.1"
08-12-1983,401.0,"4,181.1"
09-12-1983,388.8,"4,051.5"
12-12-1983,391.3,"4,089.3"
13-12-1983,389.2,"4,091.4"
14-12-1983,389.0,"4,083.5"
15-12-1983,388.8,"4,065.2"
16-12-1983,377.3,"4,021.6"
19-12-1983,375.0,"3,955.8"
20-12-1983,378.1,"3,957.4"
21-12-1983,378.6,"3,983.1"
22-12-1983,378.9,"3,983.9"
23-12-1983,378.9,"3,976.4"
26-12-1983,378.9,"3,976.4"
27-12-1983,378.9,"3,976.4"
28-12-1983,378.0,"3,987.6"
29-12-1983,382.4,"3,952.4"
30-12-1983,382.4,"3,995.0"
02-01-1984,382.4,"3,995.0"
03-01-1984,383.0,"4,072.9"
04-01-1984,374.0,"4,005.1"
05-01-1984,375.3,"4,026.4"
06-01-1984,375.3,"4,004.5"
09-01-1984,365.3,"3,841.8"
10-01-1984,371.3,"3,913.7"
11-01-1984,367.8,"3,946.6"
12-01-1984,368.5,"3,974.9"
13-01-1984,373.3,"4,005.9"
16-01-1984,369.1,"3,926.1"
17-01-1984,367.8,"3,971.2"
18-01-1984,368.8,"3,930.3"
19-01-1984,374.8,"3,982.7"
20-01-1984,371.3,"4,035.4"
23-01-1984,371.4,"3,985.2"
24-01-1984,365.1,"3,910.6"
25-01-1984,366.5,"3,927.5"
26-01-1984,367.0,"3,955.2"
27-01-1984,370.0,"3,936.8"
30-01-1984,369.9,"3,949.5"
31-01-1984,373.8,"4,002.4"
01-02-1984,378.2,"4,039.6"
02-02-1984,383.3,"4,088.7"
03-02-1984,383.1,"4,132.1"
06-02-1984,380.8,"4,069.5"
07-02-1984,379.8,"4,085.5"
08-02-1984,386.3,"4,150.1"
09-02-1984,383.0,"4,117.8"
10-02-1984,377.7,"4,089.2"
13-02-1984,376.9,"4,046.6"
14-02-1984,376.0,"4,008.6"
15-02-1984,383.0,"4,085.7"
16-02-1984,383.9,"4,081.9"
17-02-1984,382.2,"4,070.5"
20-02-1984,385.3,"4,121.6"
21-02-1984,389.0,"4,174.5"
22-02-1984,395.3,"4,201.5"
23-02-1984,398.3,"4,266.3"
24-02-1984,395.8,"4,225.8"
27-02-1984,393.5,"4,198.0"
28-02-1984,399.3,"4,251.9"
29-02-1984,394.3,"4,220.1"
01-03-1984,392.8,"4,239.0"
02-03-1984,399.0,"4,271.6"
05-03-1984,405.9,"4,350.2"
06-03-1984,402.5,"4,301.8"
07-03-1984,398.8,"4,312.9"
08-03-1984,397.3,"4,257.0"
09-03-1984,399.9,"4,310.9"
12-03-1984,395.8,"4,218.6"
13-03-1984,397.3,"4,208.3"
14-03-1984,399.8,"4,281.8"
15-03-1984,394.5,"4,192.7"
16-03-1984,392.8,"4,225.0"
19-03-1984,393.6,"4,207.4"
20-03-1984,393.9,"4,239.6"
21-03-1984,392.4,"4,230.9"
22-03-1984,389.4,"4,210.1"
23-03-1984,387.9,"4,152.5"
26-03-1984,387.4,"4,180.7"
27-03-1984,388.9,"4,143.3"
28-03-1984,385.8,"4,135.8"
29-03-1984,390.3,"4,180.4"
30-03-1984,388.5,"4,169.1"
02-04-1984,387.2,"4,180.9"
03-04-1984,380.4,"4,084.6"
04-04-1984,381.3,"4,072.5"
05-04-1984,381.2,"4,081.4"
06-04-1984,380.3,"4,047.4"
09-04-1984,382.4,"4,077.5"
10-04-1984,381.4,"4,107.5"
11-04-1984,384.5,"4,099.5"
12-04-1984,381.9,"4,127.0"
13-04-1984,379.3,"4,103.0"
16-04-1984,380.1,"4,127.3"
17-04-1984,380.2,"4,106.2"
18-04-1984,380.5,"4,118.8"
19-04-1984,384.9,"4,168.9"
20-04-1984,384.9,"4,168.9"
23-04-1984,384.9,"4,168.9"
24-04-1984,383.3,"4,186.5"
25-04-1984,382.3,"4,143.5"
26-04-1984,379.9,"4,171.6"
27-04-1984,379.3,"4,109.1"
30-04-1984,375.8,"4,094.2"
01-05-1984,376.5,"4,083.4"
02-05-1984,377.4,"4,106.4"
03-05-1984,378.5,"4,108.7"
04-05-1984,376.7,"4,166.8"
07-05-1984,376.7,"4,166.8"
08-05-1984,371.5,"4,074.7"
09-05-1984,372.6,"4,080.0"
10-05-1984,371.8,"4,048.8"
11-05-1984,372.5,"4,100.6"
14-05-1984,372.6,"4,051.6"
15-05-1984,373.3,"4,101.3"
16-05-1984,375.3,"4,109.6"
17-05-1984,376.5,"4,136.1"
18-05-1984,375.6,"4,134.1"
21-05-1984,380.8,"4,189.7"
22-05-1984,379.5,"4,179.6"
23-05-1984,378.6,"4,185.9"
24-05-1984,375.7,"4,116.1"
25-05-1984,384.2,"4,211.3"
28-05-1984,384.2,"4,211.3"
29-05-1984,385.6,"4,239.9"
30-05-1984,386.4,"4,234.2"
31-05-1984,384.3,"4,218.3"
01-06-1984,393.8,"4,297.5"
04-06-1984,391.0,"4,336.4"
05-06-1984,393.8,"4,322.1"
06-06-1984,391.7,"4,295.5"
07-06-1984,392.2,"4,295.2"
08-06-1984,386.0,"4,239.7"
11-06-1984,382.5,"4,223.9"
12-06-1984,375.0,"4,124.5"
13-06-1984,374.0,"4,109.5"
14-06-1984,375.6,"4,127.5"
15-06-1984,368.0,"4,115.9"
18-06-1984,367.9,"4,082.1"
19-06-1984,370.6,"4,078.1"
20-06-1984,370.0,"4,095.7"
21-06-1984,370.8,"4,095.9"
22-06-1984,374.3,"4,137.1"
25-06-1984,369.3,"4,107.0"
26-06-1984,369.5,"4,118.1"
27-06-1984,369.3,"4,132.5"
28-06-1984,372.9,"4,139.7"
29-06-1984,373.1,"4,178.2"
02-07-1984,370.0,"4,107.0"
03-07-1984,368.4,"4,181.6"
04-07-1984,369.0,"4,152.4"
05-07-1984,364.8,"4,099.6"
06-07-1984,353.3,"4,025.6"
09-07-1984,338.5,"3,779.3"
10-07-1984,344.3,"3,902.8"
11-07-1984,339.3,"3,759.8"
12-07-1984,341.2,"3,831.2"
13-07-1984,345.0,"3,838.0"
16-07-1984,350.1,"3,981.5"
17-07-1984,347.2,"3,951.4"
18-07-1984,345.8,"3,931.0"
19-07-1984,350.2,"3,972.9"
20-07-1984,342.0,"3,935.5"
23-07-1984,335.0,"3,837.4"
24-07-1984,338.5,"3,839.8"
25-07-1984,341.8,"3,831.9"
26-07-1984,344.2,"3,942.2"
27-07-1984,335.3,"3,882.8"
30-07-1984,338.5,"3,860.2"
31-07-1984,342.4,"3,919.9"
01-08-1984,339.0,"3,875.3"
02-08-1984,344.0,"3,914.9"
03-08-1984,349.3,"4,004.0"
06-08-1984,349.3,"4,092.4"
07-08-1984,342.0,"4,016.4"
08-08-1984,344.5,"3,931.2"
09-08-1984,344.3,"3,946.6"
10-08-1984,346.8,"4,047.7"
13-08-1984,343.5,"3,962.0"
14-08-1984,354.0,"4,002.2"
15-08-1984,350.9,"4,074.6"
16-08-1984,352.3,"4,019.9"
17-08-1984,352.0,"4,042.0"
20-08-1984,349.3,"4,046.2"
21-08-1984,346.0,"3,985.7"
22-08-1984,345.0,"3,976.9"
23-08-1984,351.3,"4,046.3"
24-08-1984,350.0,"4,048.6"
27-08-1984,350.0,"4,048.6"
28-08-1984,349.8,"3,994.4"
29-08-1984,350.5,"4,005.2"
30-08-1984,347.3,"4,036.1"
31-08-1984,348.3,"4,007.9"
03-09-1984,344.5,"4,012.0"
04-09-1984,341.2,"4,005.5"
05-09-1984,338.3,"3,973.8"
06-09-1984,340.5,"3,986.7"
07-09-1984,339.8,"3,990.8"
10-09-1984,338.5,"3,952.9"
11-09-1984,340.3,"3,978.4"
12-09-1984,338.5,"3,988.5"
13-09-1984,336.9,"3,950.2"
14-09-1984,341.5,"4,002.9"
17-09-1984,335.3,"3,963.7"
18-09-1984,336.8,"3,972.5"
19-09-1984,340.0,"3,999.7"
20-09-1984,338.8,"4,080.3"
21-09-1984,343.5,"3,940.7"
24-09-1984,347.8,"4,108.5"
25-09-1984,345.0,"4,111.6"
26-09-1984,346.1,"4,078.3"
27-09-1984,345.3,"4,094.6"
28-09-1984,343.8,"4,140.0"
01-10-1984,345.4,"4,061.2"
02-10-1984,345.3,"4,090.8"
03-10-1984,348.5,"4,091.1"
04-10-1984,346.3,"4,082.0"
05-10-1984,343.8,"4,140.3"
08-10-1984,341.6,"4,101.9"
09-10-1984,341.0,"4,080.0"
10-10-1984,337.8,"4,001.2"
11-10-1984,338.1,"4,045.3"
12-10-1984,338.9,"4,033.7"
15-10-1984,338.7,"4,085.8"
16-10-1984,339.5,"4,090.7"
17-10-1984,340.6,"4,092.7"
18-10-1984,339.5,"4,097.8"
19-10-1984,339.5,"4,097.6"
22-10-1984,338.4,"4,083.1"
23-10-1984,340.0,"4,071.9"
24-10-1984,340.0,"4,064.2"
25-10-1984,338.5,"4,036.5"
26-10-1984,337.6,"4,070.5"
29-10-1984,336.3,"4,055.2"
30-10-1984,335.5,"4,031.4"
31-10-1984,333.5,"4,017.0"
01-11-1984,333.8,"4,042.7"
02-11-1984,343.1,"4,036.9"
05-11-1984,342.5,"4,049.3"
06-11-1984,346.1,"4,162.5"
07-11-1984,347.6,"4,115.8"
08-11-1984,347.1,"4,135.8"
09-11-1984,346.8,"4,120.5"
12-11-1984,345.8,"4,066.6"
13-11-1984,350.5,"4,181.7"
14-11-1984,345.8,"4,146.4"
15-11-1984,343.8,"4,137.8"
16-11-1984,345.0,"4,152.6"
19-11-1984,343.4,"4,119.3"
20-11-1984,342.7,"4,155.2"
21-11-1984,340.3,"4,185.7"
22-11-1984,342.0,"4,162.8"
23-11-1984,341.5,"4,144.1"
26-11-1984,336.9,"4,113.0"
27-11-1984,332.9,"4,037.1"
28-11-1984,329.0,"3,997.1"
29-11-1984,330.6,"4,036.1"
30-11-1984,329.0,"4,016.0"
03-12-1984,329.5,"3,994.3"
04-12-1984,332.0,"4,005.6"
05-12-1984,329.9,"4,041.2"
06-12-1984,330.8,"4,013.2"
07-12-1984,327.0,"4,046.0"
10-12-1984,326.3,"3,972.4"
11-12-1984,326.8,"4,001.6"
12-12-1984,324.5,"3,979.6"
13-12-1984,324.3,"3,998.4"
14-12-1984,322.5,"3,930.9"
17-12-1984,315.0,"3,864.9"
18-12-1984,309.0,"3,766.2"
19-12-1984,309.3,"3,798.2"
20-12-1984,307.5,"3,721.7"
21-12-1984,311.0,"3,774.4"
24-12-1984,311.0,"3,758.2"
25-12-1984,311.0,"3,758.2"
26-12-1984,311.0,"3,758.2"
27-12-1984,311.0,"3,835.5"
28-12-1984,309.2,"3,787.7"
31-12-1984,308.3,"3,825.9"
01-01-1985,308.3,"3,825.9"
02-01-1985,305.5,"3,787.1"
03-01-1985,302.3,"3,718.9"
04-01-1985,303.2,"3,759.6"
07-01-1985,298.3,"3,741.2"
08-01-1985,302.0,"3,820.7"
09-01-1985,300.5,"3,742.2"
10-01-1985,303.8,"3,853.4"
11-01-1985,304.3,"3,845.6"
14-01-1985,299.0,"3,790.1"
15-01-1985,301.8,"3,804.1"
16-01-1985,302.7,"3,818.7"
17-01-1985,305.5,"3,859.9"
18-01-1985,308.0,"3,883.3"
21-01-1985,307.3,"3,891.1"
22-01-1985,306.9,"3,864.5"
23-01-1985,300.3,"3,842.4"
24-01-1985,300.9,"3,815.8"
25-01-1985,298.9,"3,805.5"
28-01-1985,297.8,"3,789.6"
29-01-1985,303.3,"3,830.1"
30-01-1985,302.9,"3,793.7"
31-01-1985,306.7,"3,834.8"
01-02-1985,303.6,"3,861.2"
04-02-1985,301.3,"3,839.4"
05-02-1985,302.1,"3,844.7"
06-02-1985,302.9,"3,863.2"
07-02-1985,301.7,"3,843.1"
08-02-1985,299.8,"3,861.5"
11-02-1985,300.2,"3,871.4"
12-02-1985,302.5,"3,933.2"
13-02-1985,303.2,"3,919.8"
14-02-1985,304.2,"3,918.8"
15-02-1985,304.0,"3,908.1"
18-02-1985,304.5,"3,917.6"
19-02-1985,302.6,"3,923.5"
20-02-1985,302.9,"3,943.7"
21-02-1985,299.9,"3,942.3"
22-02-1985,298.4,"3,918.6"
25-02-1985,284.3,"3,855.7"
26-02-1985,285.8,"3,740.1"
